product_id,name,price,gender,season,category,subcategory,price_normalized,category_encoded,subcategory_encoded,gender_encoded,season_encoded,price_tier
40259,White Malek Farouk Tee,750.0,Men,Summer,Antikka,T-Shirts,0.18010752688172044,0,13,0,1,1
40260,Orange Oversized Tee,650.0,Men,Summer,Antikka,T-Shirts,0.1532258064516129,0,13,0,1,1
40261,Black Queen of Hearts T-Shirt,700.0,Men,Summer,Antikka,T-Shirts,0.16666666666666666,0,13,0,1,1
40262,White Malek Farouk Tee,550.0,Men,Summer,Antikka,T-Shirts,0.12634408602150538,0,13,0,1,1
40263,The Charcoal Nefertiti Hoodie,920.0,Men,Winter,Antikka,Hoodies,0.22580645161290322,0,3,0,2,2
40264,The Mint Abou ElHaul Hoodie,920.0,Men,Winter,Antikka,Hoodies,0.22580645161290322,0,3,0,2,2
40265,The Emerald Green Cairo Hoodie,920.0,Men,Winter,Antikka,Hoodies,0.22580645161290322,0,3,0,2,2
40266,The Black Queen of Hearts Hoodie,950.0,Men,Winter,Antikka,Hoodies,0.23387096774193547,0,3,0,2,2
40267,The White Cleopatra Hoodie,920.0,Men,Winter,Antikka,Hoodies,0.22580645161290322,0,3,0,2,2
40268,Charcoal Cargo Sweats,690.0,Men,Winter,Antikka,Sweatpants,0.1639784946236559,0,11,0,2,1
40269,Mint Cargo Sweats,600.0,Men,Winter,Antikka,Sweatpants,0.13978494623655913,0,11,0,2,1
40270,Emerald Green Sweatpants,600.0,Men,Winter,Antikka,Sweatpants,0.13978494623655913,0,11,0,2,1
40271,White Sweatpants,600.0,Men,Winter,Antikka,Sweatpants,0.13978494623655913,0,11,0,2,1
40272,Black Sweatpants,600.0,Men,Winter,Antikka,Sweatpants,0.13978494623655913,0,11,0,2,1
40273,Black Cargo Sweats,690.0,Men,Winter,Antikka,Sweatpants,0.1639784946236559,0,11,0,2,1
40274,Red Alfenat Technology Hoodie,920.0,Men,Winter,Antikka,Hoodies,0.22580645161290322,0,3,0,2,2
40275,Double Waisted Denim Jeans,790.0,Men,All Season,Antikka,Denim,0.19086021505376344,0,1,0,0,1
40276,Black Reg3na 3eyal Hoodie Kids,920.0,Men,Winter,Antikka,Hoodies,0.22580645161290322,0,3,0,2,2
40277,Red Alfenat Technology Hoodie Kids,920.0,Men,Winter,Antikka,Hoodies,0.22580645161290322,0,3,0,2,2
40278,Lilac ???Arsh Khufu???,600.0,Unisex,All Season,Antikka,T-Shirts,0.13978494623655913,0,13,1,0,1
40279,Baby Blue ???Hamam Titi???,750.0,Unisex,All Season,Antikka,T-Shirts,0.18010752688172044,0,13,1,0,1
40280,White Baby Tee,360.0,Women,Summer,Antikka,T-Shirts,0.07526881720430108,0,13,2,1,0
40281,Grey Baby Tee,360.0,Women,Summer,Antikka,T-Shirts,0.07526881720430108,0,13,2,1,0
40282,Pink Baby Tee,360.0,Women,Summer,Antikka,T-Shirts,0.07526881720430108,0,13,2,1,0
40283,"Beige ""Scattered`' Crew Neck",760.0,Men,Winter,Antikka,Sweatshirts,0.1827956989247312,0,12,0,2,1
40284,"Olive ""David`' Crew Neck",760.0,Men,Winter,Antikka,Sweatshirts,0.1827956989247312,0,12,0,2,1
40285,"Black ""Medusa"" Hoodie",790.0,Men,Winter,Antikka,Hoodies,0.19086021505376344,0,3,0,2,1
40286,Black Wide Leg Pants,640.0,Men,Winter,Antikka,Pants,0.15053763440860216,0,6,0,2,1
40287,Olive Wide Leg Pants,640.0,Men,Winter,Antikka,Pants,0.15053763440860216,0,6,0,2,1
40288,Beige Wide Leg Pants,640.0,Men,Winter,Antikka,Pants,0.15053763440860216,0,6,0,2,1
40289,The White ???Lobster O???Clock??? Tee,750.0,Men,Summer,Antikka,T-Shirts,0.18010752688172044,0,13,0,1,1
40290,The Black ???Taverna??? Tee,750.0,Men,Summer,Antikka,T-Shirts,0.18010752688172044,0,13,0,1,1
40291,The Off-White ???Sardine Tales??? Tee,750.0,Men,Summer,Antikka,T-Shirts,0.18010752688172044,0,13,0,1,1
40292,The Baby Blue ???Paralia??? Tee,750.0,Men,Summer,Antikka,T-Shirts,0.18010752688172044,0,13,0,1,1
40293,THE ASILI PARISIAN COCONUT JACKET,1070.0,Men,Winter,Asili,Jackets,0.2661290322580645,1,4,0,2,2
40294,THE ASILI MULTI-POCKET COCONUT PANTS,950.0,Unisex,All Season,Asili,Pants,0.23387096774193547,1,6,1,0,2
40295,THE ASILI PARISIAN COCONUT SET,1850.0,Unisex,All Season,Asili,Sets,0.47580645161290325,1,8,1,0,2
40302,THE ASILI MIGHTY BAGGY JEANS IN BLACKK,920.0,Men,All Season,Asili,Denim,0.22580645161290322,1,1,0,0,2
40303,THE ASILI MIGHTY BAGGY JEANS IN BLUE,920.0,Men,All Season,Asili,Denim,0.22580645161290322,1,1,0,0,2
40304,THE ASILI DUO ZIPPER JEANS,940.0,Unisex,All Season,Asili,Denim,0.23118279569892472,1,1,1,0,2
40306,PRE-ORDER (HABAYTAK BL SHETA) -?????????? ?????????????? Hoodie DROP,960.0,Men,Winter,Asili,Hoodies,0.23655913978494625,1,3,0,2,2
40307,[PRE-ORDER] The AL ALIS Hoodie Drop,920.0,Men,Winter,Asili,Hoodies,0.22580645161290322,1,3,0,2,2
40308,[PRE-ORDER] The Nefertiti Beyonc?? Drop,940.0,Unisex,All Season,Asili,T-Shirts,0.23118279569892472,1,13,1,0,2
40310,MAMA THINKS YOU???RE BORING HOODIE DROP,950.0,Men,Winter,Asili,Hoodies,0.23387096774193547,1,3,0,2,2
40311,The Lady Lisa Drop,890.0,Unisex,All Season,Asili,T-Shirts,0.21774193548387097,1,13,1,0,1
40312,PRE-ORDER THE ASILI BLING BLING HOODIE DROP,980.0,Men,Winter,Asili,Hoodies,0.24193548387096775,1,3,0,2,2
40313,The Benjamin Franklin Drop,890.0,Unisex,All Season,Asili,T-Shirts,0.21774193548387097,1,13,1,0,1
40314,THE ASILI PATCH T-SHIRT IN WASHED GREY,730.0,Men,Summer,Asili,T-Shirts,0.17473118279569894,1,13,0,1,1
40318,[PRE-ORDER] THE ATTENTION SEEKER TSHIRT,710.0,Unisex,All Season,Asili,T-Shirts,0.1693548387096774,1,13,1,0,1
40319,[PRE-ORDER] THE QUESTIONING TSHIRT,710.0,Unisex,All Season,Asili,T-Shirts,0.1693548387096774,1,13,1,0,1
40320,The Ghandi Polo T-Shirt,750.0,Men,Summer,Asili,Polo,0.18010752688172044,1,7,0,1,1
40324,Basic Black Zip-Up Hoodie,600.0,Men,Winter,Blackedition,Hoodies,0.13978494623655913,3,3,0,2,1
40325,Basic Black Baggy Sweatpants,550.0,Men,Winter,Blackedition,Sweatpants,0.12634408602150538,3,11,0,2,1
40326,Basic Stone Baggy Sweatpants,550.0,Men,Winter,Blackedition,Sweatpants,0.12634408602150538,3,11,0,2,1
40327,Basic Black Hoodie,550.0,Men,Winter,Blackedition,Hoodies,0.12634408602150538,3,3,0,2,1
40328,Basic Stone Zip-Up Hoodie,600.0,Men,Winter,Blackedition,Hoodies,0.13978494623655913,3,3,0,2,1
40329,Black zipper Leather jacket,1800.0,Men,Winter,NH Designs,Jackets,0.46236559139784944,6,4,0,2,2
40330,V5 Leather Jacket - Deep Brown,1200.0,Men,Winter,Blackedition,Jackets,0.3010752688172043,3,4,0,2,2
40331,V5 Leather Jacket - Forest Green,1200.0,Men,Winter,Blackedition,Jackets,0.3010752688172043,3,4,0,2,2
40332,V5 Leather Jacket - Black,1200.0,Men,Winter,Blackedition,Jackets,0.3010752688172043,3,4,0,2,2
40333,Basic Black Crewneck,550.0,Men,Winter,Blackedition,Sweatshirts,0.12634408602150538,3,12,0,2,1
40334,Basic White Crewneck,550.0,Men,Winter,Blackedition,Sweatshirts,0.12634408602150538,3,12,0,2,1
40335,Basic White Baggy Sweatpants,550.0,Men,Winter,Blackedition,Sweatpants,0.12634408602150538,3,11,0,2,1
40336,Basic Stone Hoodie,550.0,Men,Winter,Blackedition,Hoodies,0.12634408602150538,3,3,0,2,1
40337,Basic Stone Crewneck,550.0,Men,Winter,Blackedition,Sweatshirts,0.12634408602150538,3,12,0,2,1
40338,Basic White Zip-Up Hoodie,600.0,Men,Winter,Blackedition,Hoodies,0.13978494623655913,3,3,0,2,1
40339,Basic White Hoodie,550.0,Men,Winter,Blackedition,Hoodies,0.12634408602150538,3,3,0,2,1
40340,Black Knitted Sweatshirt,650.0,Men,Winter,Blackedition,Sweatshirts,0.1532258064516129,3,12,0,2,1
40341,Grey Knitted Sweatshirt,650.0,Men,Winter,Blackedition,Sweatshirts,0.1532258064516129,3,12,0,2,1
40342,Think Twice Zip Up  - White,650.0,Men,Winter,Blackedition,Sweatshirts,0.1532258064516129,3,12,0,2,1
40343,Basic Olive Zip-Up Hoodie,600.0,Men,Winter,Blackedition,Hoodies,0.13978494623655913,3,3,0,2,1
40344,V5 Leather Jacket - Caramel,1200.0,Men,Winter,Blackedition,Jackets,0.3010752688172043,3,4,0,2,2
40345,Basic Olive Hoodie,550.0,Men,Winter,Blackedition,Hoodies,0.12634408602150538,3,3,0,2,1
40346,Basic Earth Hoodie,550.0,Men,Winter,Blackedition,Hoodies,0.12634408602150538,3,3,0,2,1
40347,Black v44 sweatpants,800.0,Men,Winter,Blackedition,Sweatpants,0.1935483870967742,3,11,0,2,1
40348,UNDIFINED SWEATPANTS,800.0,Men,Winter,Blackedition,Sweatpants,0.1935483870967742,3,11,0,2,1
40349,Orange Summer Sweatpants,800.0,Men,Winter,Blackedition,Sweatpants,0.1935483870967742,3,11,0,2,1
40350,Unisex Leather Pocket Sweatpants,600.0,Unisex,Winter,Blackedition,Sweatpants,0.13978494623655913,3,11,1,2,1
40351,Unisex Denim Sweatpants,750.0,Unisex,Winter,Blackedition,Denim,0.18010752688172044,3,1,1,2,1
40352,winter warning cargo sweatpants,750.0,Men,Winter,Blackedition,Sweatpants,0.18010752688172044,3,11,0,2,1
40353,Project 203 Sweatpants,750.0,Men,Winter,Blackedition,Sweatpants,0.18010752688172044,3,11,0,2,1
40354,warning sweatpants,800.0,Men,Winter,Blackedition,Sweatpants,0.1935483870967742,3,11,0,2,1
40355,Project 202 Sweatpants,800.0,Men,Winter,Blackedition,Sweatpants,0.1935483870967742,3,11,0,2,1
40356,Reflective Sweatpants,600.0,Men,Winter,Blackedition,Sweatpants,0.13978494623655913,3,11,0,2,1
40357,Microfiber Fitted Long Sleeve Top,95.0,Unisex,All Season,Basiclook,Tops,0.004032258064516129,2,14,1,0,0
40358,Ribbed Fitted Half Sleeve Top,140.0,Unisex,All Season,Basiclook,Knitwear,0.016129032258064516,2,5,1,0,0
40359,Ribbed Thick Strap Crew Neck Top,140.0,Men,Winter,Basiclook,Sweatshirts,0.016129032258064516,2,12,0,2,0
40360,Boxy Fit T-Shirt,395.0,Men,Summer,Basiclook,T-Shirts,0.0846774193548387,2,13,0,1,0
40361,Ribbed Thick Strap Basic Top,140.0,Unisex,Summer,Basiclook,Knitwear,0.016129032258064516,2,5,1,1,0
40362,Flared Pants,390.0,Unisex,All Season,Basiclook,Pants,0.08333333333333333,2,6,1,0,0
40363,Long Socks Pack of 3,140.0,Unisex,All Season,Basiclook,Accessories,0.016129032258064516,2,0,1,0,0
40364,Oversized T-Shirt,288.0,Men,Summer,Basiclook,T-Shirts,0.05591397849462366,2,13,0,1,0
40365,Straight Leg Milton??? Pants,544.0,Unisex,All Season,Basiclook,Pants,0.12473118279569892,2,6,1,0,1
40366,Flared Slit Pants,312.0,Unisex,All Season,Basiclook,Pants,0.06236559139784946,2,6,1,0,0
40367,Basic Socks Pack of 3,120.0,Unisex,All Season,Basiclook,Accessories,0.010752688172043012,2,0,1,0,0
40368,Baggy Sweatpants,580.0,Men,Winter,Basiclook,Sweatpants,0.13440860215053763,2,11,0,2,1
40369,Long Socks Pack of 3 - Two Line,140.0,Unisex,All Season,Basiclook,Accessories,0.016129032258064516,2,0,1,0,0
40370,Loose T-Shirt 1.0 Unisex,300.0,Unisex,Summer,Basiclook,T-Shirts,0.05913978494623656,2,13,1,1,0
40371,Washed T-Shirt,304.0,Men,Summer,Basiclook,T-Shirts,0.060215053763440864,2,13,0,1,0
40372,Straight Leg - Women,480.0,Women,All Season,Basiclook,T-Shirts,0.10752688172043011,2,13,2,0,1
40373,Quarter Zip Milton??? Sweatshirt,533.0,Men,Winter,Basiclook,Sweatshirts,0.1217741935483871,2,12,0,2,1
40374,Knit Set,960.0,Unisex,Winter,Basiclook,Sets,0.23655913978494625,2,8,1,2,2
40375,Quarter Sleeve ComfortFlex??? Bodysuit,255.0,Unisex,All Season,Basiclook,T-Shirts,0.04704301075268817,2,13,1,0,0
40376,Double Layer Half Sleeve ComfortFlex??? Top,217.5,Unisex,All Season,Basiclook,Tops,0.03696236559139785,2,14,1,0,0
40377,Knitted Polo Sweatshirt,336.0,Men,Winter,Basiclook,Sweatshirts,0.06881720430107527,2,12,0,2,0
40378,Cropped  Milton??? Jacket,468.0,Women,Winter,Basiclook,Jackets,0.1043010752688172,2,4,2,2,1
40379,Cut ComfortFlex??? Top,195.0,Unisex,All Season,Basiclook,Tops,0.030913978494623656,2,14,1,0,0
40380,Oversized  Milton??? Sweater,494.0,Men,All Season,Basiclook,Sweatshirts,0.11129032258064517,2,12,0,0,1
40381,Loose T-shirt 2.0,330.0,Men,Summer,Basiclook,T-Shirts,0.06720430107526881,2,13,0,1,0
40382,Straight Scuba??? Pants with Slit,448.0,Unisex,All Season,Basiclook,Pants,0.0989247311827957,2,6,1,0,1
40383,Oversized Zipper Neck Milton??? Sweater,504.0,Men,All Season,Basiclook,Sweatshirts,0.11397849462365592,2,12,0,0,1
40384,Long Sleeve ComfortFlex??? Bodysuit,230.0,Unisex,All Season,Basiclook,T-Shirts,0.04032258064516129,2,13,1,0,0
40385,Oversized Women T-Shirt,336.0,Women,Summer,Basiclook,T-Shirts,0.06881720430107527,2,13,2,1,0
40386,Oversized Scuba??? Hoodie,643.5,Men,Winter,Basiclook,Hoodies,0.15147849462365592,2,3,0,2,1
40387,Long Sleeve Contour Top,133.0,Unisex,All Season,Basiclook,Tops,0.01424731182795699,2,14,1,0,0
40388,No Show Socks Pack of 3,120.0,Unisex,All Season,Basiclook,Accessories,0.010752688172043012,2,0,1,0,0
40389,Long Sleeve Top - Women,240.0,Women,All Season,Basiclook,Tops,0.043010752688172046,2,14,2,0,0
40390,Flared Leggings Pants,320.0,Unisex,All Season,Basiclook,Pants,0.06451612903225806,2,6,1,0,0
40391,Basic Milton??? Jacket,513.5,Men,Winter,Basiclook,Jackets,0.11653225806451613,2,4,0,2,1
40392,Basic Milton??? Sweater,416.0,Unisex,All Season,Basiclook,Sweatshirts,0.09032258064516129,2,12,1,0,1
40393,Wide Leg Textured Pants,280.0,Unisex,All Season,Basiclook,Pants,0.053763440860215055,2,6,1,0,0
40394,Ruched Top,125.0,Unisex,All Season,Basiclook,Tops,0.012096774193548387,2,14,1,0,0
40395,Spaghetti ComfortFlex??? Top,142.5,Unisex,All Season,Basiclook,Tops,0.016801075268817203,2,14,1,0,0
40396,Cut ComfortFlex??? Bodysuit,217.5,Unisex,All Season,Basiclook,T-Shirts,0.03696236559139785,2,13,1,0,0
40397,Basic Milton??? Hoodie,432.0,Men,Winter,Basiclook,Hoodies,0.09462365591397849,2,3,0,2,1
40398,Leggings,340.0,Unisex,All Season,Basiclook,Pants,0.06989247311827956,2,6,1,0,0
40399,Microfiber Fitted Half Sleeve Top,90.0,Unisex,All Season,Basiclook,Tops,0.002688172043010753,2,14,1,0,0
40400,Long Sleeve ComfortFlex??? Top,217.5,Unisex,All Season,Basiclook,Tops,0.03696236559139785,2,14,1,0,0
40401,Extended Neck Top,85.0,Unisex,All Season,Basiclook,Tops,0.0013440860215053765,2,14,1,0,0
40402,Thick Strap ComfortFlex??? Top,217.5,Unisex,All Season,Basiclook,Tops,0.03696236559139785,2,14,1,0,0
40403,Velvet Set,600.0,Unisex,All Season,Basiclook,Sets,0.13978494623655913,2,8,1,0,1
40404,Fitted Knitted Top,225.0,Unisex,Winter,Basiclook,Knitwear,0.038978494623655914,2,5,1,2,0
40405,Washed Straight Leg Pants,378.0,Unisex,All Season,Basiclook,Pants,0.08010752688172043,2,6,1,0,0
40406,Women Shorts,190.0,Women,Summer,Basiclook,Shorts,0.02956989247311828,2,9,2,1,0
40407,Off Shoulder Neck Top,90.0,Women,Summer,Basiclook,Tops,0.002688172043010753,2,14,2,1,0
40408,Short Sleeve Contour Top,126.0,Unisex,Summer,Basiclook,Tops,0.012365591397849462,2,14,1,1,0
40409,Knitted High Neck Sweater,230.0,Unisex,Winter,Basiclook,Sweatshirts,0.04032258064516129,2,12,1,2,0
40410,Tricot Women's Plain T-shirt,210.0,Women,Summer,Basiclook,Knitwear,0.03494623655913978,2,5,2,1,0
40411,Knitted High Neck,290.0,Unisex,Winter,Basiclook,Knitwear,0.056451612903225805,2,5,1,2,0
40412,Long Sleeve Extended ComfortFlex??? T-shirt,230.0,Men,Summer,Basiclook,T-Shirts,0.04032258064516129,2,13,0,1,0
40413,Quarter Zip Brushed Milton???,492.0,Unisex,All Season,Basiclook,T-Shirts,0.110752688172043,2,13,1,0,1
40414,Slim Fit T-Shirt,290.0,Men,Summer,Basiclook,T-Shirts,0.056451612903225805,2,13,0,1,0
40415,Comfort T-Shirt 2.0,340.0,Men,Summer,Basiclook,T-Shirts,0.06989247311827956,2,13,0,1,0
40416,Men Scuba??? Pants,448.0,Unisex,All Season,Basiclook,Pants,0.0989247311827957,2,6,1,0,1
40417,Long Sleeve T-Shirt,295.0,Men,Summer,Basiclook,T-Shirts,0.05779569892473118,2,13,0,1,0
40418,Classic T-Shirt,312.0,Men,Summer,Basiclook,T-Shirts,0.06236559139784946,2,13,0,1,0
40419,Heavy Weight Textured T-Shirt,238.0,Men,Summer,Basiclook,T-Shirts,0.04247311827956989,2,13,0,1,0
40420,ComfortFlex??? T-shirt,292.5,Men,Summer,Basiclook,T-Shirts,0.05712365591397849,2,13,0,1,0
40421,Straight Leg - Men,520.0,Unisex,All Season,Basiclook,T-Shirts,0.11827956989247312,2,13,1,0,1
40422,Light Weight Textured T-shirt,196.0,Men,Summer,Basiclook,T-Shirts,0.03118279569892473,2,13,0,1,0
40423,Scuba??? Jacket,643.5,Men,Winter,Basiclook,Jackets,0.15147849462365592,2,4,0,2,1
40424,Polo T-Shirt,294.0,Men,Summer,Basiclook,Polo,0.057526881720430106,2,7,0,1,0
40425,Cargo Sweatpants,399.0,Men,Winter,Basiclook,Sweatpants,0.08575268817204301,2,11,0,2,0
40426,Towel T-Shirt,252.0,Men,Summer,Basiclook,T-Shirts,0.046236559139784944,2,13,0,1,0
40427,Knitted Quarter Zip Polo T-Shirt,483.0,Men,Winter,Basiclook,Knitwear,0.10833333333333334,2,5,0,2,1
40428,Boxers Pack of 3,240.0,Unisex,All Season,Basiclook,T-Shirts,0.043010752688172046,2,13,1,0,0
40429,Brushed Milton??? Shorts,336.0,Unisex,Summer,Basiclook,Shorts,0.06881720430107527,2,9,1,1,0
40430,Boxy Fit T-Shirt 2.0,195.0,Men,Summer,Basiclook,T-Shirts,0.030913978494623656,2,13,0,1,0
40431,Ribbed Pants,343.0,Unisex,All Season,Basiclook,Knitwear,0.07069892473118279,2,5,1,0,0
40432,Comfort T-Shirt,280.0,Men,Summer,Basiclook,T-Shirts,0.053763440860215055,2,13,0,1,0
40433,Summer Shorts,165.0,Unisex,Summer,Basiclook,Shorts,0.0228494623655914,2,9,1,1,0
40434,Comfort Brushed Milton??? Sweatpants,512.0,Men,Winter,Basiclook,Sweatpants,0.11612903225806452,2,11,0,2,1
40435,Comfort Viscose T-Shirt,145.0,Men,Summer,Basiclook,T-Shirts,0.01747311827956989,2,13,0,1,0
40436,Kids Basic Socks Pack of 3,90.0,Unisex,All Season,Basiclook,Accessories,0.002688172043010753,2,0,1,0,0
40437,Kids Long Socks Pack of 3,110.0,Unisex,All Season,Basiclook,Accessories,0.008064516129032258,2,0,1,0,0
40438,Kids Swim Shorts,110.0,Unisex,Summer,Basiclook,Shorts,0.008064516129032258,2,9,1,1,0
40439,Kids T-Shirt Unisex,92.5,Unisex,Summer,Basiclook,T-Shirts,0.003360215053763441,2,13,1,1,0
40440,Crew Neck Long Sleeve Rib,220.0,Men,Winter,Basiclook,Sweatshirts,0.03763440860215054,2,12,0,2,0
40441,V-Neck Long Sleeve Rib,220.0,Unisex,All Season,Basiclook,T-Shirts,0.03763440860215054,2,13,1,0,0
40442,Cropped Scuba??? Baseball Jacket,338.0,Women,Winter,Basiclook,Jackets,0.06935483870967742,2,4,2,2,0
40443,Tricot With Zipper Shirt- White,900.0,Unisex,All Season,KNTD,Knitwear,0.22043010752688172,5,5,1,0,1
40444,Tricot With Zipper Shirt- Sky Blue,900.0,Unisex,All Season,KNTD,Knitwear,0.22043010752688172,5,5,1,0,1
40445,Tricot With Zipper Shirt- Olive,900.0,Unisex,All Season,KNTD,Knitwear,0.22043010752688172,5,5,1,0,1
40446,Summer knit polo-white,900.0,Men,Winter,KNTD,Knitwear,0.22043010752688172,5,5,0,2,1
40447,Summer knit polo-Black,900.0,Men,Winter,KNTD,Knitwear,0.22043010752688172,5,5,0,2,1
40448,Summer knit polo-olive,900.0,Men,Winter,KNTD,Knitwear,0.22043010752688172,5,5,0,2,1
40449,Straight fit Linen Pants - Black,665.0,Men,All Season,KNTD,Pants,0.15725806451612903,5,6,0,0,1
40450,Straight fit Linen Pants - OFF White,665.0,Men,All Season,KNTD,Pants,0.15725806451612903,5,6,0,0,1
40451,Straight fit Linen Shorts - Black,525.0,Men,Summer,KNTD,Shorts,0.1196236559139785,5,9,0,1,1
40452,Straight fit Linen Shorts -off White,525.0,Men,Summer,KNTD,Shorts,0.1196236559139785,5,9,0,1,1
40453,Everyday Essentials Oversized Tshirt- Black,700.0,Men,All Season,KNTD,T-Shirts,0.16666666666666666,5,13,0,0,1
40454,Everyday Essentials Oversized Tshirt- Cashmere,700.0,Men,All Season,KNTD,T-Shirts,0.16666666666666666,5,13,0,0,1
40455,WHITE KNTD BASIC T-SHIRT,700.0,Men,Summer,KNTD,T-Shirts,0.16666666666666666,5,13,0,1,1
40456,OLIVE KNTD BASIC T-SHIRT,700.0,Men,Summer,KNTD,T-Shirts,0.16666666666666666,5,13,0,1,1
40457,KNTD TEXTURED BASIC T-SHIRT- White,700.0,Men,Summer,KNTD,T-Shirts,0.16666666666666666,5,13,0,1,1
40458,KNTD TEXTURED BASIC T-SHIRT-Black,700.0,Men,Summer,KNTD,T-Shirts,0.16666666666666666,5,13,0,1,1
40459,Basic Oversized T-shirt - White,650.0,Men,Summer,KNTD,T-Shirts,0.1532258064516129,5,13,0,1,1
40460,Basic Oversized T-shirt - Black,650.0,Men,Summer,KNTD,T-Shirts,0.1532258064516129,5,13,0,1,1
40461,Basic Oversized T-shirt - Sky Blue,650.0,Men,Summer,KNTD,T-Shirts,0.1532258064516129,5,13,0,1,1
40462,Basic Oversized T-shirt - Grey,650.0,Men,Summer,KNTD,T-Shirts,0.1532258064516129,5,13,0,1,1
40463,Basic Oversized T-shirt - Beige,650.0,Men,Summer,KNTD,T-Shirts,0.1532258064516129,5,13,0,1,1
40464,Basic Crochet Knit Shirt- Grey,665.0,Unisex,Winter,KNTD,Knitwear,0.15725806451612903,5,5,1,2,1
40465,Basic Crochet Knit Shirt- Black,665.0,Unisex,Winter,KNTD,Knitwear,0.15725806451612903,5,5,1,2,1
40466,Basic Crochet Knit Shirt- White,665.0,Unisex,Winter,KNTD,Knitwear,0.15725806451612903,5,5,1,2,1
40467,Summer Knit Shirt - Beige,665.0,Unisex,Winter,KNTD,Knitwear,0.15725806451612903,5,5,1,2,1
40468,KNTD Essential T-shirt - White,490.0,Men,Summer,KNTD,T-Shirts,0.11021505376344086,5,13,0,1,1
40469,The Lush Life Oversized T-shirt,525.0,Men,Summer,KNTD,T-Shirts,0.1196236559139785,5,13,0,1,1
40470,Straight fit Linen Pants - Beige,665.0,Men,All Season,KNTD,Pants,0.15725806451612903,5,6,0,0,1
40471,Linen shirt- White,1200.0,Unisex,All Season,KNTD,Pants,0.3010752688172043,5,6,1,0,2
40472,Linen shirt- Blue,1200.0,Unisex,All Season,KNTD,Pants,0.3010752688172043,5,6,1,0,2
40473,Linen shirt- Olive,1200.0,Unisex,All Season,KNTD,Pants,0.3010752688172043,5,6,1,0,2
40474,Linen shirt- Yellow,1200.0,Unisex,All Season,KNTD,Pants,0.3010752688172043,5,6,1,0,2
40475,Linen shirt- Black,1200.0,Unisex,All Season,KNTD,Pants,0.3010752688172043,5,6,1,0,2
40476,Linen shirt- Beige,1200.0,Unisex,All Season,KNTD,Pants,0.3010752688172043,5,6,1,0,2
40477,Linen shirt- Navy,1200.0,Unisex,All Season,KNTD,Pants,0.3010752688172043,5,6,1,0,2
40478,The Oxford Shirt - Light Blue,800.0,Unisex,All Season,KNTD,T-Shirts,0.1935483870967742,5,13,1,0,1
40479,The Oxford Shirt - Olive,800.0,Unisex,All Season,KNTD,T-Shirts,0.1935483870967742,5,13,1,0,1
40480,The Oxford Shirt - White,800.0,Unisex,All Season,KNTD,T-Shirts,0.1935483870967742,5,13,1,0,1
40481,Men's Straight Fit Black Denim,840.0,Men,All Season,KNTD,Denim,0.20430107526881722,5,1,0,0,1
40482,Everyday Textured T-shirt - White,500.0,Men,Summer,KNTD,T-Shirts,0.11290322580645161,5,13,0,1,1
40483,Everyday Textured T-shirt - Beige,500.0,Men,Summer,KNTD,T-Shirts,0.11290322580645161,5,13,0,1,1
40484,Women's Smoke Wash Baggy Fit Jeans Pant,799.0,Women,All Season,KNTD,Denim,0.1932795698924731,5,1,2,0,1
40485,Women's Gray Wash Baggy Fit Jeans Pant,799.0,Women,All Season,KNTD,Denim,0.1932795698924731,5,1,2,0,1
40486,Men's Straight Fit Dirty Blue Denim,799.0,Men,All Season,KNTD,Denim,0.1932795698924731,5,1,0,0,1
40487,BLACK CREW NECK CASHMERE,500.0,Men,Winter,KNTD,Sweatshirts,0.11290322580645161,5,12,0,2,1
40488,LIGHT GREY CREW NECK CASHMERE,500.0,Men,Winter,KNTD,Sweatshirts,0.11290322580645161,5,12,0,2,1
40489,STRAIGHT FIT LIGHT GREY QUARTER-ZIP CASHMERE,770.0,Men,All Season,KNTD,T-Shirts,0.18548387096774194,5,13,0,0,1
40490,BRICK RED HOODIE,600.0,Men,Winter,KNTD,Hoodies,0.13978494623655913,5,3,0,2,1
40491,BLACK CARPENTER PANTS,899.0,Unisex,All Season,KNTD,Pants,0.22016129032258064,5,6,1,0,1
40492,NAVY CARPENTER PANTS,899.0,Unisex,All Season,KNTD,Pants,0.22016129032258064,5,6,1,0,1
40493,GREY CARPENTER PANTS,899.0,Unisex,All Season,KNTD,Pants,0.22016129032258064,5,6,1,0,1
40494,GREEN CARPENTER PANTS,899.0,Unisex,All Season,KNTD,Pants,0.22016129032258064,5,6,1,0,1
40495,WOOL SWEATER CREAMY,1250.0,Unisex,Winter,KNTD,Sweatshirts,0.31451612903225806,5,12,1,2,2
40496,WOOL SWEATER NAVY BLUE,1250.0,Unisex,Winter,KNTD,Sweatshirts,0.31451612903225806,5,12,1,2,2
40497,WOOL BLACK RIBBED SWEATER,799.0,Unisex,Winter,KNTD,Sweatshirts,0.1932795698924731,5,12,1,2,1
40498,WOOL BEIGE RIBBED SWEATER,799.0,Unisex,Winter,KNTD,Sweatshirts,0.1932795698924731,5,12,1,2,1
40499,BLACK STRAIGHT LEG SWEATPANTS,665.0,Men,Winter,KNTD,Sweatpants,0.15725806451612903,5,11,0,2,1
40500,OFF-WHITE STRAIGHT LEG SWEATPANTS,665.0,Men,Winter,KNTD,Sweatpants,0.15725806451612903,5,11,0,2,1
